periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 5-12-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1D2E248EE121F18D05258BEA0070565A/$FILE/Asis_y_vot_de_la_sesión_del_5-12-2024.pdf,d42d5e90-bf47-57eb-9919-05e7b077cef2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-12-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/295CFD60A43EBA3205258BE9005E3840/$FILE/Asis_y_vot_de_la_sesión_del_4-12-2024.pdf,211e7ebf-cfc5-5df8-af33-6b2599e0b59e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la seisón del 30-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/66E201AC60D2DAEA05258BE60012FA30/$FILE/Asis_y_vot_de_la_sesión_del_30-11-2024.pdf,45d074bb-876c-52b0-b524-2d04cbb9f003.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 29-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D2E30E340676DC3D05258BE500043900/$FILE/Asis_y_vot_del_29_11_2024.pdf,2beff04c-8658-5650-841a-0b8e656f24cd.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5BE9D9C934575A6905258BE3005902FE/$FILE/Asis_y_vot_del_28_11_2024.pdf,f9d80286-6c7b-503d-bf5a-7cf5cb65ffab.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9FA06DECD7C933CB05258BE30058BEF7/$FILE/Asis_y_vot_del_27_11_2024.pdf,d86ce15f-7bed-5839-920a-673dbfc0ae2d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 26-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/044A9AB81DF81DE805258BE1007A11E7/$FILE/Asis_y_vot_del_26_11_2024.pdf,83a3681c-2d04-5927-950f-17440e1f8067.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión extraordinaria del 22/11/2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/36DA964D8B7C547A05258BDD00772364/$FILE/Asis_y_vot_del_22_11_2024.pdf,334b182b-0e48-5e62-acff-e7ac6c4b59ba.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21/11/2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3A18859F9196262905258BDC00623E7D/$FILE/Asis_y_vot_del_21_11_2024.pdf,0773680a-2ff0-54a3-81fe-d48da8e47043.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 20-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BEC45D448058160E05258BDB007F890A/$FILE/Asis_y_vot_del_20_11_2024.pdf,713ea48f-bc45-5f69-8c75-928820e409f6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 7-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1020DAAB696BAD2405258BCE005FF1A5/$FILE/Asis_y_vot_del_7_11_2024.pdf,df399f86-217a-5470-9787-0a8989781bf1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 6-11-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E2B1F95BB4006FBC05258BCD007AA7A7/$FILE/Asis_y_vot_del_6_11_2024.pdf,6b88e583-092d-5af9-9634-5cd3f1e4c717.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 31-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3A4308F4F650981C05258BC700610351/$FILE/Asis_y_vot_del_31_10_2024.pdf,09b04baf-24ec-5bc6-9334-51ac77a65276.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FADDB1A57C8E081105258BC60082D4DB/$FILE/Asis_y_vot_del_30_10_2024.pdf,d0a96c24-e678-5bbc-b539-9a15bd26f6a6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/69BC61A9CD925D9805258BB900611152/$FILE/Asis_y_vot_del_17_10_2024.pdf,1fe2471c-c4ea-5c9d-be38-2634202f046e.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4FCA4A4E8B40D3E805258BB8006FDC39/$FILE/Asis_y_vot_del_16_10_2024.pdf,d5371f61-86cc-5a92-b2f3-b545eb741dd7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/87F86BF786CFBEA805258BB6005A74E1/$FILE/Asis_y_vot_del_11_10_2024.pdf,0a7a1639-fbdd-5c5f-8849-9c06ca821d59.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4C32A8F4B57B2F4705258BB200604D14/$FILE/Asis_y_vot_del_10_10_2024.pdf,27c90808-703c-5ed7-84e2-bab6ea75b582.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión solemne del 10-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8831534ADCAF817305258BB7007AC84F/$FILE/Asis_sesión_solemne_10_10_2024.pdf,3703be34-9374-5b07-a811-c98008ad3f82.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1FA40CA72A0FC64805258BB10080DA0E/$FILE/Asis_y_vot_del_9_10_2024.pdf,4360f41d-38db-5ff5-94ea-fbb7adc28b55.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 3-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0C64B5F7B3AD750705258BAB00696E04/$FILE/Asis_y_vot_del_3_10_2024.pdf,86a618b5-bc2c-5051-a568-5cc74333f3b4.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 2-10-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1C908699DD8C104005258BAA00669A85/$FILE/Asis_del_2_10_2024_Cinf.pdf,d34d2a8c-b02f-5e84-8fdb-a6336d5ab629.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión solemne del 20-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FDC425702D62D02105258BA900589C16/$FILE/Asis_del_20_9_2024.pdf,e19a4dc6-aca9-5f0d-9865-18f3cd4c287d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 19-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8BA0992F3B61AEE305258B9D00597A9A/$FILE/Asis_y_vot_del_19_9_2024.pdf,7e87793d-71a6-5e08-a6f7-4e832ab35008.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 18-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/38C840024DFFF0B805258B9C00775A26/$FILE/Asis_y_vot_del_18_9_2024.pdf,cd112d65-32dc-52f8-8212-0a34cc2b1235.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 17-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F4DBEEBA1CB0CB2B05258B9B00767F0C/$FILE/Asis_y_vot_del_17_9_2024.pdf,22a9a153-e0c1-5e86-ae96-4e1507d98947.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 12-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/25CFB0D6429F10F205258B960056ADB9/$FILE/Asis_y_vot_del_12_9_2024.pdf,ee24be42-8106-5a65-910e-dcf7449a7861.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DA38D6E09529508605258B95007A3AC4/$FILE/Asis_y_vot_del_11_9_2024.pdf,a67ebb66-a537-5925-aaa5-9cfe410a6a40.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 5-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BFECD6860F15A69B05258B8F0057BE37/$FILE/Asis_y_vot_del_5_9_2024.pdf,2d4a9b56-fda8-5bef-a566-aba3d1615f09.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 4-9-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/738B6C26098D4AF105258B8E007CF5BE/$FILE/Asis_y_vot_del_4_9_2024.pdf,eaeab1b9-2dbc-567a-9129-2e4ae284bda4.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-8-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E4A2FA011872319F05258B8100629CE4/$FILE/Asis_y_vot_del-22_8_2024.pdf,7c8ac079-b33e-505e-8b52-0914dba5b1f6.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-8-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EF9180BFFD6FA57105258B7B0006B3A0/$FILE/Asis_y_vot_del-15-8-2024.pdf,34996a2e-d2c0-5c99-9853-37d8e574d4e1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 5-8-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E4E904E1CA29A1505258B70007F96CD/$FILE/Asis_y_vot_OFICIAL_del-5-8-2024.pdf,61b54f04-8283-5d53-88fa-e9ecd00e9901.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 28-7-2024 (Sesión solemne),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/777641A5723DA70D05258B6B006F460B/$FILE/Asis_OFICIAL_del_28-7-2024.pdf,22ca94cf-ae14-5028-8e2b-875533a839a8.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2024 - 2025,Primera Legislatura Ordinaria,Asistencia de la sesión del 27-7-2024 (Sesión de instalación de la legislatura 2024-2025),https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7B08BC12366D7ACA05258B6A004E9518/$FILE/Asistencia_OFICIAL_sesión_de_instalación_27-7-2024.pdf,95eecf82-3d98-5478-94c8-ba643667eb72.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencia de la sesión del 26-7-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BCAB1CA86A90932605258B6B00721CAE/$FILE/Asistencia_OFICIAL_del-26-7-2024.pdf,8fed8001-ff60-5fad-ad8b-78533b34cbe7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8AF9B14048A79D2505258B3D005B4F46/$FILE/Asis_y_vot_de_la_sesión_del_15-6-2024.pdf,c77311eb-b006-59bf-b0e5-9720a677d898.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/14ECDC87E1F8087B05258B3C00697070/$FILE/Asis_y_vot_de_la_sesión_del_14-6-2024.pdf,7d466e2a-dbd6-5c1d-b916-614692673ac0.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 13-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/21CE67187D2E041805258B3B005DA70E/$FILE/Asis_y_vot_de_la_sesión_del_13-6-2024.pdf,d368f049-e48a-5e00-a52a-47bd26005288.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 12-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/99F5DF241219CC3C05258B3A005BD43A/$FILE/Asis_y_vot_de_la_sesión_del_12-6-2024.pdf,9b3ed353-2646-5f58-9681-a4928b1da721.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D27E7F64A137B4A805258B390060C4DA/$FILE/Asis_y_vot_de_la_sesión_del_11-6-2024.pdf,23cd398f-7bef-5fdc-a16d-03e421525b23.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de las sesiones del 6-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EF0AF29DCB91CC5C05258B340065377D/$FILE/Asis_y_vot_de_la_sesión_del_6-6-2024.pdf,68c3ab4d-4737-5a9f-87f8-e2b3eb91fa1c.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 5-6-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/47BB6D8D2B0A29D805258B340009D966/$FILE/Asis_y_vot_de_la_sesión_del_5-6-2024.pdf,c0c3fa96-5128-5d72-9a14-460cfadc48c7.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 31-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B98E778B3233F4C705258B2E00623589/$FILE/Asis_y_vot_de_la_sesión_del_31-5-2024.pdf,cbd2e7ec-069d-5190-9b6b-aeaa72004ade.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/63269A17867358D305258B2D0063AE77/$FILE/Asis_y_vot_de_la_sesión_del_30-5-2024.pdf,77363df2-95e4-5749-9db4-d9160758225d.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 29-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B963DE0E1557A2E405258B2C007D729B/$FILE/Asis_OFICIAL_de_la_sesión_del_29-5-2024.pdf,31ce18eb-ac9e-582a-9f93-b821acfd9591.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/10F98D38957AE04805258B20005B5245/$FILE/Asis_OFICIAL_de_la_sesión_del_17-5-2024.pdf,1ac2217b-0ddf-54ee-9f78-67f42bf2a60b.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/34EDEF9F8375F82B05258B1F0062170A/$FILE/Asis_OFICIAL_de_la_seión_del_16-5-2024.pdf,3bd7c0cd-2c76-508c-afb1-1f06e82aa567.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencia de la sesión del 15-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/06F4EA63626BD48405258B1F0003226A/$FILE/Asis_OFICIAL_de_la_seión_del_15-5-2024.pdf,56afbf49-16da-5812-898b-5b4b89afd0a2.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5C5CE6F4DBBFA11D05258B19005D471A/$FILE/Asis_OFICIAL_de_la_seión_del_10-5-2024.pdf,00b74263-2ccc-5014-b3ab-f4e2617c1867.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 9-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C69B59B39A64B46E05258B180061F0CA/$FILE/Asis_OFICIAL_de_la_seión_del_9-5-2024.pdf,ee26510e-32db-5228-9263-81db8a6bf356.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 8-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E1D07CAA72213FC105258B170081B59D/$FILE/Asis_OFICIAL_de_la_seión_del_8-5-2024.pdf,f3e3fd51-86bb-5435-8420-ca150c54d438.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 2-5-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C856A8DC480EFC6D05258B1100644ED5/$FILE/Asis_OFICIAL_de_la_seión_del_2-5-2024.pdf,6b7b2065-c958-5e4c-ab0f-6d944e640ce1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 18-4-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D900FE7CD0167F2805258B030061FB48/$FILE/Asis_OFICIAL_de_la_seión_del_18-4-2024.pdf,92d3bd3a-3e4e-56a6-8980-48d48e523429.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-4-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D05E0CF8CA9B105E05258B03000760A4/$FILE/Asis_OFICIAL_de_la_seión_del_17-4-2024.pdf,43d8adf4-c6b3-50e1-b330-94fc538f21a1.pdf
Congreso de la República - Periodo Parlamentario 2021 - 2026,Período Anual de Sesiones 2023 - 2024,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-4-2024,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4E42154BF075D5A305258AFC0062E737/$FILE/Asis_OFICIAL_de_la_seión_del_11-4-2024.pdf,35fd7c32-4e44-53f0-8634-ce85f76c8940.pdf
